,0
6416,"['domestic eggs', 'brown bread', 'fruit/vegetable juice', 'waffles']"
6417,"['tropical fruit', 'yogurt', 'bottled water', 'soda', 'specialty bar']"
6418,['seasonal products']
6419,"['grapes', 'whole milk', 'ice cream', 'bottled water', 'chocolate']"
6420,['shopping bags']
6421,['semi-finished bread']
6422,"['tropical fruit', 'butter milk', 'domestic eggs', 'rolls/buns', 'bottled water', 'soda', 'fruit/vegetable juice']"
6423,['seasonal products']
6424,"['salty snack', 'specialty bar', 'napkins', 'newspapers']"
6425,"['citrus fruit', 'specialty bar']"
6426,"['rolls/buns', 'canned beer', 'shopping bags']"
6427,"['ice cream', 'soda']"
6428,"['sausage', 'rolls/buns']"
6429,"['yogurt', 'soda']"
6430,"['pastry', 'soda', 'specialty bar']"
6431,"['hamburger meat', 'other vegetables', 'rolls/buns', 'instant coffee', 'hygiene articles']"
6432,"['onions', 'other vegetables', 'specialty cheese', 'bottled water', 'shopping bags']"
6433,"['whipped/sour cream', 'frozen vegetables']"
6434,['newspapers']
6435,"['other vegetables', 'roll products ', 'bottled water', 'bottled beer']"
6436,"['liver loaf', 'whole milk', 'yogurt', 'frozen potato products', 'domestic eggs', 'rolls/buns', 'misc. beverages']"
6437,"['rolls/buns', 'pasta', 'bottled beer']"
6438,"['fish', 'other vegetables', 'white bread', 'soda']"
6439,"['canned beer', 'shopping bags']"
6440,"['bottled beer', 'newspapers']"
6441,['frozen meals']
6442,"['pot plants', 'shopping bags']"
6443,"['pork', 'tropical fruit', 'waffles', 'newspapers']"
6444,"['berries', 'salty snack', 'nut snack']"
6445,"['sausage', 'beef', 'root vegetables', 'other vegetables', 'curd', 'cereals', 'soda', 'waffles']"
6446,"['white bread', 'semi-finished bread', 'soda']"
6447,['shopping bags']
6448,"['cream cheese ', 'rolls/buns', 'soda', 'chewing gum']"
6449,"['berries', 'soda']"
6450,['tropical fruit']
6451,['frozen meals']
6452,"['ice cream', 'kitchen towels']"
6453,"['frankfurter', 'rolls/buns', 'chocolate']"
6454,['rolls/buns']
6455,"['fruit/vegetable juice', 'chocolate']"
6456,"['beverages', 'cream cheese ', 'rolls/buns']"
6457,"['berries', 'whole milk', 'whipped/sour cream', 'beverages', 'fruit/vegetable juice', 'newspapers']"
6458,['fruit/vegetable juice']
6459,"['sausage', 'soda', 'bottled beer', 'liquor', 'red/blush wine']"
6460,"['tropical fruit', 'soda']"
6461,['soda']
6462,"['finished products', 'cream cheese ', 'bottled water', 'specialty bar', 'shopping bags']"
6463,['salt']
6464,"['berries', 'yogurt', 'beverages', 'UHT-milk', 'domestic eggs', 'rolls/buns', 'mustard']"
6465,['potato products']
6466,"['ham', 'rolls/buns', 'bottled beer']"
6467,"['specialty chocolate', 'newspapers']"
6468,"['whole milk', 'whipped/sour cream', 'pot plants']"
6469,['pastry']
6470,"['frankfurter', 'sausage', 'tropical fruit', 'pip fruit', 'grapes', 'root vegetables', 'other vegetables', 'whole milk', 'yogurt', 'sliced cheese', 'frozen meals', 'frozen fish', 'brown bread', 'rice', 'oil', 'red/blush wine', 'hygiene articles']"
6471,"['grapes', 'berries', 'pet care', 'pot plants']"
6472,['pot plants']
6473,"['other vegetables', 'whole milk', 'curd']"
6474,"['root vegetables', 'other vegetables']"
6475,['soda']
6476,['bottled beer']
6477,"['rolls/buns', 'misc. beverages']"
6478,"['grapes', 'berries', 'root vegetables', 'other vegetables', 'packaged fruit/vegetables', 'curd', 'yogurt', 'brown bread', 'pastry']"
6479,"['tropical fruit', 'dessert', 'UHT-milk', 'cream cheese ', 'frozen vegetables', 'brown bread', 'misc. beverages']"
6480,"['citrus fruit', 'coffee']"
6481,"['chicken', 'whole milk']"
6482,"['citrus fruit', 'tropical fruit', 'root vegetables', 'other vegetables', 'whole milk', 'specialty cheese', 'canned vegetables']"
6483,['cleaner']
6484,['canned beer']
6485,['misc. beverages']
6486,"['soap', 'napkins']"
6487,['specialty chocolate']
6488,"['pip fruit', 'whole milk', 'frozen vegetables', 'napkins', 'candles']"
6489,"['other vegetables', 'whole milk', 'pastry', 'margarine', 'coffee', 'shopping bags']"
6490,"['pork', 'curd cheese', 'rolls/buns']"
6491,"['pork', 'herbs', 'whole milk', 'yogurt', 'whipped/sour cream', 'frozen vegetables', 'oil', 'liquor (appetizer)']"
6492,"['cereals', 'pet care', 'salty snack', 'shopping bags']"
6493,['tropical fruit']
6494,['sparkling wine']
6495,"['other vegetables', 'dessert', 'canned beer', 'chewing gum', 'flower (seeds)']"
6496,['dish cleaner']
6497,"['tropical fruit', 'yogurt', 'rolls/buns', 'waffles']"
6498,"['pork', 'butter', 'soda', 'hygiene articles']"
6499,"['pork', 'beef', 'grapes', 'other vegetables', 'baking powder', 'soda']"
6500,"['frankfurter', 'beef', 'grapes', 'root vegetables', 'rolls/buns', 'soda', 'long life bakery product']"
6501,"['rolls/buns', 'bottled water', 'bottled beer']"
6502,"['yogurt', 'long life bakery product']"
6503,"['packaged fruit/vegetables', 'soda', 'napkins']"
6504,"['sausage', 'berries', 'packaged fruit/vegetables', 'specialty fat']"
6505,"['tropical fruit', 'other vegetables', 'whole milk', 'dessert', 'white bread', 'bottled water', 'misc. beverages', 'cake bar']"
6506,"['cream cheese ', 'rolls/buns']"
6507,"['curd', 'rolls/buns']"
6508,"['whole milk', 'beverages']"
6509,['whole milk']
6510,['other vegetables']
6511,"['sausage', 'beef', 'root vegetables', 'whole milk', 'butter', 'curd', 'yogurt', 'cream cheese ', 'rolls/buns', 'margarine']"
6512,"['butter', 'white bread']"
6513,"['tropical fruit', 'other vegetables', 'frozen vegetables', 'white bread', 'pastry', 'sugar', 'soda', 'shopping bags']"
6514,['hamburger meat']
6515,"['chicken', 'citrus fruit', 'tropical fruit', 'grapes', 'other vegetables', 'whole milk', 'yogurt', 'domestic eggs', 'flour', 'oil', 'coffee', 'fruit/vegetable juice']"
6516,"['cooking chocolate', 'female sanitary products']"
6517,"['zwieback', 'long life bakery product']"
6518,"['cream cheese ', 'specialty chocolate']"
6519,['sausage']
6520,['zwieback']
6521,['waffles']
6522,"['yogurt', 'pastry', 'soups', 'detergent', 'flower (seeds)']"
6523,"['meat', 'other vegetables', 'curd', 'sliced cheese', 'pasta', 'shopping bags']"
6524,['sausage']
6525,"['turkey', 'citrus fruit', 'tropical fruit', 'pip fruit', 'grapes', 'cream cheese ', 'semi-finished bread', 'margarine', 'fruit/vegetable juice', 'specialty bar', 'shopping bags']"
6526,"['citrus fruit', 'pip fruit', 'UHT-milk', 'pet care', 'coffee', 'bottled beer']"
6527,"['berries', 'whole milk', 'butter', 'whipped/sour cream', 'domestic eggs', 'flour', 'meat spreads', 'canned fish', 'bottled water', 'liquor', 'shopping bags']"
6528,"['canned beer', 'specialty bar']"
6529,"['whole milk', 'cake bar']"
6530,['whole milk']
6531,"['berries', 'other vegetables', 'butter milk', 'yogurt', 'bottled water']"
6532,"['hamburger meat', 'rice', 'soups', 'sauces']"
6533,"['liquor', 'chocolate marshmallow']"
6534,['chocolate']
6535,"['sausage', 'rolls/buns', 'chocolate']"
6536,"['domestic eggs', 'chocolate marshmallow', 'newspapers']"
6537,"['chicken', 'frozen vegetables', 'frozen dessert', 'bottled water', 'soda']"
6538,"['sausage', 'chicken', 'tropical fruit', 'grapes', 'berries', 'ice cream', 'misc. beverages']"
6539,"['butter milk', 'coffee']"
6540,"['ham', 'beef', 'whole milk', 'whipped/sour cream', 'cream cheese ', 'ice cream', 'bottled water', 'specialty chocolate']"
6541,"['whole milk', 'dessert', 'pastry', 'long life bakery product']"
6542,"['beef', 'citrus fruit', 'pip fruit']"
6543,['specialty bar']
6544,['coffee']
6545,['beverages']
6546,"['fish', 'other vegetables', 'packaged fruit/vegetables', 'cat food', 'pet care', 'coffee', 'bottled water', 'red/blush wine']"
6547,"['pip fruit', 'other vegetables', 'whole milk', 'frozen vegetables', 'chewing gum']"
6548,['coffee']
6549,['canned beer']
6550,"['frozen fish', 'chocolate marshmallow', 'candy', 'male cosmetics']"
6551,"['whole milk', 'rolls/buns', 'pastry']"
6552,"['whole milk', 'dessert', 'rolls/buns', 'roll products ', 'flour', 'vinegar', 'sugar', 'soups', 'fruit/vegetable juice', 'chocolate']"
6553,['pastry']
6554,"['sausage', 'spread cheese', 'rolls/buns']"
6555,['beef']
6556,"['frankfurter', 'other vegetables', 'dessert']"
6557,"['meat', 'chicken', 'pork', 'hamburger meat', 'citrus fruit', 'onions', 'other vegetables', 'yogurt', 'UHT-milk', 'spread cheese', 'domestic eggs', 'rolls/buns', 'margarine', 'bottled water', 'canned beer', 'female sanitary products', 'shopping bags']"
6558,"['whole milk', 'newspapers']"
6559,"['canned beer', 'white wine']"
6560,"['rolls/buns', 'soda']"
6561,['pip fruit']
6562,"['whole milk', 'ice cream', 'soda']"
6563,"['sausage', 'root vegetables', 'other vegetables', 'dessert', 'napkins']"
6564,"['beef', 'berries', 'yogurt', 'semi-finished bread', 'pasta', 'bottled water', 'misc. beverages', 'hygiene articles']"
6565,"['pastry', 'bottled beer', 'liquor', 'red/blush wine']"
6566,"['frankfurter', 'other vegetables', 'whole milk', 'curd', 'domestic eggs', 'white bread', 'sweet spreads', 'shopping bags']"
6567,"['yogurt', 'frozen meals', 'soda']"
6568,"['cat food', 'white wine', 'shopping bags']"
6569,"['pet care', 'soda', 'white wine']"
6570,"['ham', 'tropical fruit', 'butter', 'yogurt', 'processed cheese', 'white bread', 'soda', 'fruit/vegetable juice', 'specialty bar']"
6571,"['sausage', 'tropical fruit', 'berries', 'whole milk', 'butter', 'dessert', 'pastry', 'soda', 'fruit/vegetable juice', 'long life bakery product', 'chewing gum', 'hygiene articles']"
6572,"['tropical fruit', 'pip fruit', 'whole milk']"
6573,"['whole milk', 'pastry', 'newspapers']"
6574,"['canned vegetables', 'bottled beer']"
6575,['pork']
6576,"['pip fruit', 'frozen meals', 'soda', 'shopping bags']"
6577,"['sausage', 'onions', 'yogurt', 'detergent']"
6578,"['pork', 'beef', 'citrus fruit', 'root vegetables', 'herbs', 'other vegetables', 'roll products ', 'bottled water', 'bottled beer', 'specialty chocolate']"
6579,"['citrus fruit', 'whole milk', 'yogurt', 'white bread', 'sugar', 'soda', 'napkins', 'shopping bags']"
6580,['citrus fruit']
6581,"['sausage', 'pork', 'yogurt', 'spread cheese', 'cereals', 'canned vegetables', 'salty snack', 'cling film/bags', 'shopping bags']"
6582,"['berries', 'newspapers']"
6583,"['brown bread', 'meat spreads', 'bottled water', 'fruit/vegetable juice']"
6584,"['curd', 'whipped/sour cream', 'cream cheese ', 'margarine', 'long life bakery product']"
6585,['whipped/sour cream']
6586,"['pip fruit', 'whole milk', 'butter', 'dessert', 'domestic eggs', 'rice', 'sugar', 'salty snack']"
6587,"['sausage', 'curd', 'soda']"
6588,['shopping bags']
6589,"['citrus fruit', 'hygiene articles', 'cling film/bags']"
6590,"['frankfurter', 'chicken', 'root vegetables', 'other vegetables', 'whole milk', 'dessert', 'butter milk', 'yogurt', 'whipped/sour cream', 'sliced cheese', 'hard cheese', 'pastry', 'semi-finished bread', 'flour', 'pasta', 'canned vegetables', 'specialty chocolate', 'male cosmetics', 'newspapers', 'shopping bags']"
6591,"['oil', 'bottled beer']"
6592,['beverages']
6593,"['soda', 'cake bar', 'candy']"
6594,"['whole milk', 'soda', 'seasonal products']"
6595,"['pork', 'beef', 'cream cheese ', 'tidbits', 'soda']"
6596,['bottled water']
6597,['brown bread']
6598,"['whole milk', 'frozen vegetables']"
6599,['rolls/buns']
6600,"['whole milk', 'spices']"
6601,"['ham', 'finished products', 'whipped/sour cream', 'hard cheese', 'pasta']"
6602,"['frankfurter', 'citrus fruit', 'onions', 'other vegetables', 'canned beer', 'chocolate']"
6603,"['specialty cheese', 'soda']"
6604,"['pork', 'tropical fruit', 'soda', 'canned beer', 'liquor (appetizer)', 'newspapers']"
6605,"['citrus fruit', 'mustard', 'soda', 'canned beer', 'salty snack', 'chocolate', 'candy', 'shopping bags']"
6606,"['canned vegetables', 'bottled water']"
6607,"['sausage', 'pip fruit', 'other vegetables', 'hard cheese', 'brown bread', 'oil', 'hygiene articles']"
6608,"['frankfurter', 'ham', 'dessert', 'yogurt', 'processed cheese', 'white bread', 'pastry', 'soda']"
6609,"['domestic eggs', 'canned beer']"
6610,"['sausage', 'yogurt', 'white wine']"
6611,"['spread cheese', 'misc. beverages']"
6612,"['other vegetables', 'domestic eggs', 'napkins', 'dishes']"
6613,"['misc. beverages', 'specialty chocolate', 'candy']"
6614,"['citrus fruit', 'tropical fruit', 'yogurt', 'frozen fish', 'rolls/buns', 'canned vegetables', 'soda', 'fruit/vegetable juice', 'red/blush wine', 'chocolate', 'candy', 'seasonal products', 'hygiene articles']"
6615,"['beef', 'root vegetables', 'hygiene articles']"
6616,"['yogurt', 'seasonal products']"
6617,"['sausage', 'pork', 'root vegetables', 'other vegetables', 'whole milk', 'butter', 'yogurt', 'whipped/sour cream', 'sliced cheese', 'zwieback', 'sugar', 'coffee']"
6618,['chocolate']
6619,"['other vegetables', 'frozen fish', 'pickled vegetables', 'dog food', 'salty snack', 'shopping bags']"
6620,"['butter', 'ice cream', 'brown bread', 'bottled beer', 'rum']"
6621,"['tropical fruit', 'seasonal products']"
6622,"['other vegetables', 'sweet spreads', 'long life bakery product', 'detergent']"
6623,"['canned beer', 'chocolate', 'pot plants']"
6624,"['chicken', 'pork', 'beef', 'other vegetables', 'salt', 'bottled water']"
6625,"['sausage', 'pastry']"
6626,"['curd', 'salty snack']"
6627,['salty snack']
6628,"['other vegetables', 'whole milk', 'yogurt', 'rolls/buns', 'ketchup', 'canned vegetables', 'napkins', 'photo/film']"
6629,"['citrus fruit', 'tropical fruit', 'whole milk', 'yogurt', 'soft cheese', 'cat food', 'bottled water', 'chocolate', 'specialty chocolate']"
6630,"['sausage', 'soda', 'shopping bags']"
6631,"['citrus fruit', 'tropical fruit', 'rolls/buns', 'oil', 'mustard', 'soups', 'sweet spreads', 'soda', 'syrup', 'canned beer', 'waffles', 'chocolate', 'specialty bar', 'dish cleaner', 'baby cosmetics', 'cookware']"
6632,"['tropical fruit', 'coffee', 'soda', 'misc. beverages', 'canned beer', 'waffles', 'chocolate']"
6633,"['chicken', 'pork', 'beef', 'grapes', 'other vegetables', 'whole milk', 'butter', 'yogurt', 'margarine', 'waffles']"
6634,"['white wine', 'chocolate', 'shopping bags']"
6635,"['sausage', 'other vegetables', 'brown bread']"
6636,"['sausage', 'spices', 'newspapers']"
6637,"['cat food', 'female sanitary products']"
6638,"['beef', 'root vegetables', 'herbs', 'packaged fruit/vegetables', 'brown bread', 'canned vegetables']"
6639,"['frankfurter', 'tropical fruit']"
6640,"['frankfurter', 'turkey', 'tropical fruit', 'grapes', 'root vegetables', 'other vegetables', 'whole milk', 'frozen vegetables', 'frozen meals', 'frozen potato products', 'pastry', 'pickled vegetables', 'sweet spreads', 'soda', 'misc. beverages', 'salty snack', 'cake bar', 'chocolate', 'detergent', 'house keeping products']"
6641,"['tropical fruit', 'long life bakery product']"
6642,"['bottled water', 'specialty chocolate']"
6643,"['whole milk', 'dessert', 'ice cream', 'misc. beverages', 'canned beer', 'cake bar']"
6644,['pet care']
6645,"['ham', 'yogurt', 'UHT-milk', 'sliced cheese', 'frozen vegetables', 'frozen dessert', 'semi-finished bread', 'sweet spreads', 'fruit/vegetable juice', 'newspapers', 'shopping bags']"
6646,"['pip fruit', 'dessert', 'butter milk', 'yogurt', 'whipped/sour cream', 'frozen vegetables', 'rolls/buns']"
6647,"['bottled water', 'male cosmetics']"
6648,"['tropical fruit', 'brown bread', 'margarine', 'cat food', 'detergent', 'cling film/bags', 'newspapers']"
6649,"['citrus fruit', 'coffee', 'canned beer', 'chewing gum', 'shopping bags']"
6650,"['pork', 'root vegetables', 'pastry', 'bottled beer']"
6651,"['citrus fruit', 'whole milk', 'pastry', 'soda', 'red/blush wine']"
6652,['newspapers']
6653,"['curd', 'specialty cheese', 'flour', 'long life bakery product']"
6654,"['whole milk', 'cream cheese ', 'specialty chocolate', 'candy']"
6655,"['sausage', 'butter', 'bottled beer']"
6656,"['UHT-milk', 'canned beer']"
6657,"['tropical fruit', 'condensed milk', 'dog food', 'bottled water', 'fruit/vegetable juice', 'specialty chocolate']"
6658,"['yogurt', 'bottled water', 'misc. beverages', 'fruit/vegetable juice', 'candy', 'light bulbs', 'newspapers']"
6659,"['other vegetables', 'yogurt', 'beverages', 'UHT-milk', 'cream cheese ', 'long life bakery product', 'hygiene articles', 'napkins']"
6660,"['turkey', 'tropical fruit', 'pip fruit', 'onions', 'whipped/sour cream', 'pastry', 'semi-finished bread', 'potato products', 'coffee', 'salty snack', 'shopping bags']"
6661,"['pastry', 'ketchup', 'chocolate', 'napkins']"
6662,"['whipped/sour cream', 'candy']"
6663,['misc. beverages']
6664,['brown bread']
6665,"['ham', 'chicken', 'other vegetables', 'processed cheese', 'white bread', 'detergent']"
6666,"['sausage', 'dessert', 'sliced cheese', 'brown bread', 'detergent', 'kitchen towels', 'pot plants', 'shopping bags']"
6667,"['tropical fruit', 'yogurt', 'beverages', 'rolls/buns', 'waffles', 'specialty chocolate', 'shopping bags']"
6668,"['citrus fruit', 'root vegetables', 'yogurt', 'hard cheese', 'fruit/vegetable juice']"
6669,['photo/film']
6670,"['sausage', 'other vegetables', 'rolls/buns', 'brown bread', 'margarine', 'sugar', 'bottled water', 'canned beer', 'shopping bags']"
6671,"['pork', 'frozen potato products', 'rice', 'flower (seeds)']"
6672,"['frankfurter', 'citrus fruit', 'tropical fruit', 'whole milk', 'white bread', 'chewing gum']"
6673,"['brown bread', 'pastry', 'bottled water']"
6674,"['pork', 'root vegetables', 'onions', 'dessert', 'whipped/sour cream', 'UHT-milk', 'brown bread', 'newspapers']"
6675,"['chocolate', 'pot plants', 'shopping bags']"
6676,"['frankfurter', 'yogurt', 'margarine', 'bottled water']"
6677,"['whole milk', 'beverages', 'bottled beer']"
6678,"['chicken', 'pip fruit', 'root vegetables', 'herbs', 'whole milk', 'frozen vegetables', 'domestic eggs']"
6679,"['citrus fruit', 'root vegetables', 'packaged fruit/vegetables', 'whole milk', 'yogurt', 'cat food', 'bottled water', 'chocolate', 'napkins']"
6680,"['hamburger meat', 'tropical fruit', 'root vegetables', 'other vegetables', 'yogurt', 'whipped/sour cream', 'cream cheese ', 'rolls/buns', 'baking powder']"
6681,"['root vegetables', 'whole milk', 'bottled water', 'abrasive cleaner', 'cling film/bags']"
6682,"['finished products', 'pet care', 'soda']"
6683,['canned beer']
